srno,make,model,variant,n,new_variant,FORMULA,Column1,,,2158,1095,871
1747,Maruti,Wagon R,LXi (O) 1.0 CNG [2019-2020],1,,LXi (O),LX,,,,,
1748,Maruti,Wagon R,LXi 1.0 CNG,6,,LXi 1.0,LX,,,,,
1749,Maruti,Wagon R,LXi 1.0 CNG [2019-2020],1,,LXi 1.0,LX,,,,,
1750,Maruti,Wagon R,LXi 1.0 [2019-2019],2,,LXi 1.0,LX,,,,,
1751,Maruti,Wagon R,LXi BS-III,1,,LXi BS-III,LX,,,,,
1752,Maruti,Wagon R,VXi (O) 1.0,3,,VXi (O),VX,,,,,
1753,Maruti,Wagon R,VXi (O) 1.0 AMT,1,,VXi (O),VX,,,,,
1754,Maruti,Wagon R,VXi (O) 1.2,1,,VXi (O),VX,,,,,
1755,Maruti,Wagon R,VXi (O) 1.2 AMT,1,,VXi (O),VX,,,,,
1756,Maruti,Wagon R,VXi 1.0 AMT [2019-2019],4,,VXi 1.0,VX,,,,,
1757,Maruti,Wagon R,VXi 1.0 [2019-2019],3,,VXi 1.0,VX,,,,,
1758,Maruti,Wagon R,VXi 1.2,4,,VXi 1.2,VX,,,,,
1761,Maruti,Wagon R,ZXi 1.2,7,,ZXi 1.2,ZX,,,,,
1762,Maruti,Wagon R,ZXi 1.2 AMT,2,,ZXi 1.2,ZX,,,,,
1759,Maruti,Wagon R,ZXI Plus 1.2 Dual Tone [2022-2023],1,,ZXI Plus,ZX,,,,,
1760,Maruti,Wagon R,ZXI Plus 1.2 [2022-2023],1,,ZXI Plus,ZX,,,,,
1763,Maruti,Wagon R 1.0,LX,2,,LX,LX,,,,,
1764,Maruti,Wagon R 1.0,LXI,29,,LXI,LX,,,,,
1767,Maruti,Wagon R 1.0,LXi,9,,LXi,LX,,,,,
1765,Maruti,Wagon R 1.0,LXI CNG,42,,LXI CNG,LX,,,,,
1766,Maruti,Wagon R 1.0,LXI CNG (O),3,,LXI CNG,LX,,,,,
1768,Maruti,Wagon R 1.0,LXi CNG,1,,LXi CNG,LX,,,,,
1769,Maruti,Wagon R 1.0,VXI,126,,VXI,VX,,,,,
1778,Maruti,Wagon R 1.0,VXi,5,,VXi,VX,,,,,
1779,Maruti,Wagon R 1.0,Vxi (ABS-Airbag),2,,Vxi (ABS-Airbag),VX,,,,,
1770,Maruti,Wagon R 1.0,VXI (O) AMT,3,,VXI (O),VX,,,,,
1771,Maruti,Wagon R 1.0,VXI AMT,36,,VXI AMT,VX,,,,,
1772,Maruti,Wagon R 1.0,VXI AMT (O),1,,VXI AMT,VX,,,,,
1773,Maruti,Wagon R 1.0,VXI OPT,2,,VXI OPT,VX,,,,,
1774,Maruti,Wagon R 1.0,VXI+,2,,VXI+,VX,,,,,
1775,Maruti,Wagon R 1.0,VXI+ (O),1,,VXI+ (O),VX,,,,,
1776,Maruti,Wagon R 1.0,VXI+ (O) MT,1,,VXI+ (O),VX,,,,,
1777,Maruti,Wagon R 1.0,VXI+ AMT,3,,VXI+ AMT,VX,,,,,
1780,Maruti,Wagon R Stingray,VXI,6,,VXI,VX,,,,,
1781,Maruti,XL6,ALPHA AT,2,,ALPHA AT,Alpha,,,,,
1784,Maruti,XL6,Alpha AT Petrol,4,,Alpha AT,Alpha,,,,,
1782,Maruti,XL6,ALPHA PLUS AT,1,,ALPHA PLUS,Alpha,,,,,
1783,Maruti,XL6,ALPHA PLUS MT,1,,ALPHA PLUS,Alpha,,,,,
1785,Maruti,XL6,Alpha Plus MT Petrol Dual Tone [2022-2023],1,,Alpha Plus,Alpha,,,,,
1786,Maruti,XL6,Alpha Plus MT Petrol [2022-2023],2,,Alpha Plus,Alpha,,,,,
1787,Maruti,XL6,ZETA AT,3,,ZETA AT,Zeta,,,,,
1789,Maruti,XL6,Zeta AT Petrol,3,,Zeta AT,Zeta,,,,,
1788,Maruti,XL6,ZETA MT,6,,ZETA MT,Zeta,,,,,
1790,Maruti,XL6,Zeta MT Petrol,4,,Zeta MT,Zeta,,,,,
1791,Maruti,Zen,LX,1,,LX,LX,,,,,
1792,Maruti,Zen Estilo,VXI,1,,VXI,VX,,,,,
1793,Mercedes-Benz,A-Class,A 180 CDI Style,4,,A 180,A 180,,,,,
1794,Mercedes-Benz,A-Class,A 200d,1,,A 200d,A 200d,,,,,
1795,Mercedes-Benz,A-Class Limousine,200,3,,200,200,,,,,
1796,Mercedes-Benz,A-Class Limousine,200d,3,,200d,200d,,,,,
1797,Mercedes-Benz,AMG GLE Coupe,53 4Matic Plus [2020-2023],1,,53 4Matic,53 4Matic,,,,,
1798,Mercedes-Benz,B-Class,B 200 Sport CDI,3,,B 200,B 200,,,,,
1799,Mercedes-Benz,B-Class,B180,1,,B180,B180,,,,,
1800,Mercedes-Benz,B-Class,B180 CDI,4,,B180 CDI,B180 CDI,,,,,
1801,Mercedes-Benz,C-Class,200 CGI Avantgarde,2,,200 CGI,200 CGI,,,,,
1802,Mercedes-Benz,C-Class,200 CGI Elegance,1,,200 CGI,200 CGI,,,,,
1803,Mercedes-Benz,C-Class,220 BlueEfficiency,3,,220 BlueEfficiency,220 BlueEfficiency,,,,,
1804,Mercedes-Benz,C-Class,220 CDI Elegance AT,1,,220 CDI,220 CDI,,,,,
1805,Mercedes-Benz,C-Class,220 CDI Sport,3,,220 CDI,220 CDI,,,,,
1806,Mercedes-Benz,C-Class,250 Avantgarde,3,,250 Avantgarde,250 Avantgarde,,,,,
1807,Mercedes-Benz,C-Class,250 CDI,1,,250 CDI,250 CDI,,,,,
1808,Mercedes-Benz,C-Class,250 CDI Elegance,2,,250 CDI,250 CDI,,,,,
1809,Mercedes-Benz,C-Class,C 200 Avantgarde,2,,C 200,C 200,,,,,
1810,Mercedes-Benz,C-Class,C 200 Progressive [2018-2020],2,,C 200,C 200,,,,,
1811,Mercedes-Benz,C-Class,C 200 [2022-2023],5,,C 200,C 200,,,,,
1812,Mercedes-Benz,C-Class,C 220 CDI Avantgarde,9,,C 220,C 220,,,,,
1813,Mercedes-Benz,C-Class,C 220 CDI Style,4,,C 220,C 220,,,,,
1814,Mercedes-Benz,C-Class,C 220d Progressive [2018-2019],9,,C 220d,C 220d,,,,,
1815,Mercedes-Benz,C-Class,C 220d [2022-2023],4,,C 220d,C 220d,,,,,
1816,Mercedes-Benz,C-Class,C 250 CDI BlueEFFICIENCY,1,,C 250,C 250,,,,,
1817,Mercedes-Benz,C-Class,C 250 d,3,,C 250,C 250,,,,,
1818,Mercedes-Benz,C-Class,C200 Progressive,2,,C200 Progressive,C200 Progressive,,,,,
1819,Mercedes-Benz,C-Class,C220d Prime,1,,C220d Prime,C220d Prime,,,,,
1820,Mercedes-Benz,C-Class,C220d Progressive,2,,C220d Progressive,C220d Progressive,,,,,
1821,Mercedes-Benz,C-Class,Edition C,1,,Edition C,Edition C,,,,,
1822,Mercedes-Benz,C-Coupe,43 AMG 4MATIC,1,,43 AMG,43 AMG,,,,,
1823,Mercedes-Benz,CLA,200 CDI Sport,7,,200 CDI,200 CDI,,,,,
1824,Mercedes-Benz,CLA,200 CDI Sport (CBU),1,,200 CDI,200 CDI,,,,,
1825,Mercedes-Benz,CLA,200 D Urban Sport,1,,200 D,200 D,,,,,
1826,Mercedes-Benz,CLA,200 Petrol Sport,2,,200 Petrol,200 Petrol,,,,,
1827,Mercedes-Benz,CLA,200 Urban Sport,1,,200 Urban,200 Urban,,,,,
1828,Mercedes-Benz,CLS,500,1,,500,500,,,,,
1829,Mercedes-Benz,E-Class,200 K Elegance,1,,200 K,200 K,,,,,
1830,Mercedes-Benz,E-Class,220 CDI AT,1,,220 CDI,220 CDI,,,,,
1831,Mercedes-Benz,E-Class,220 CDI MT,1,,220 CDI,220 CDI,,,,,
1832,Mercedes-Benz,E-Class,240 V6 AT,2,,240 V6,240 V6,,,,,
1833,Mercedes-Benz,E-Class,250 D (W124),1,,250 D,250 D,,,,,
1834,Mercedes-Benz,E-Class,280 Elegance,1,,280 Elegance,280 Elegance,,,,,
1835,Mercedes-Benz,E-Class,E 200,3,,E 200,E 200,,,,,
1836,Mercedes-Benz,E-Class,E 200 Avantgarde,1,,E 200,E 200,,,,,
1837,Mercedes-Benz,E-Class,E 200 Exclusive [2019-2019],4,,E 200,E 200,,,,,
1838,Mercedes-Benz,E-Class,E 200 Expression,1,,E 200,E 200,,,,,
1839,Mercedes-Benz,E-Class,E 220 d Avantgarde,11,,E 220,E 220,,,,,
1840,Mercedes-Benz,E-Class,E 220d Exclusive,7,,E 220d,E 220d,,,,,
1841,Mercedes-Benz,E-Class,E 220d Exclusive [2019-2019],1,,E 220d,E 220d,,,,,
1842,Mercedes-Benz,E-Class,E 220d Expression,1,,E 220d,E 220d,,,,,
1843,Mercedes-Benz,E-Class,E 220d Expression [2019-2019],2,,E 220d,E 220d,,,,,
1844,Mercedes-Benz,E-Class,E 250 CDI Avantgarde,5,,E 250,E 250,,,,,
1845,Mercedes-Benz,E-Class,E 250 CDI Edition E,6,,E 250,E 250,,,,,
1846,Mercedes-Benz,E-Class,E 350 CDI Edition E,1,,E 350,E 350,,,,,
1847,Mercedes-Benz,E-Class,E 350 d Exclusive [2017-2019],3,,E 350,E 350,,,,,
1848,Mercedes-Benz,E-Class,E 350d AMG Line,1,,E 350d,E 350d,,,,,
1849,Mercedes-Benz,E-Class,E 63 AMG,1,,E 63,E 63,,,,,
1850,Mercedes-Benz,E-Class,E200,2,,E200,E200,,,,,
1851,Mercedes-Benz,E-Class,E220 CDI Blue Efficiency,1,,E220 CDI,E220 CDI,,,,,
1852,Mercedes-Benz,E-Class,E250 CDI Avantgarde,4,,E250 CDI,E250 CDI,,,,,
1853,Mercedes-Benz,E-Class,E250 CDI BlueEfficiency,4,,E250 CDI,E250 CDI,,,,,
1854,Mercedes-Benz,E-Class,E250 CDI Classic,1,,E250 CDI,E250 CDI,,,,,
1855,Mercedes-Benz,E-Class,E250 CDI Launch Edition,2,,E250 CDI,E250 CDI,,,,,
1856,Mercedes-Benz,EQB,350 4MATIC,2,,350 4MATIC,350 4MATIC,,,,,
1857,Mercedes-Benz,EQE SUV,500 4MATIC,3,,500 4MATIC,500 4MATIC,,,,,
1858,Mercedes-Benz,EQS,580 4MATIC,8,,580 4MATIC,580 4MATIC,,,,,
1859,Mercedes-Benz,G-Class,G 350d 4MATIC,2,,G 350d,G 350d,,,,,
1860,Mercedes-Benz,G-Class,G 63 AMG,3,,G 63,G 63,,,,,
1861,Mercedes-Benz,GL,350 CDI,11,,350 CDI,350 CDI,,,,,
1862,Mercedes-Benz,GLA,200 CDI Sport,6,,200 CDI,200 CDI,,,,,
1863,Mercedes-Benz,GLA,200 Sport,2,,200 Sport,200 Sport,,,,,
1864,Mercedes-Benz,GLA,200 [2021-2023],3,,200 [2021-2023],200 [2021-2023],,,,,
1865,Mercedes-Benz,GLA,200 d Sport,7,,200 d,200 d,,,,,
1866,Mercedes-Benz,GLA,200 d Style,1,,200 d,200 d,,,,,
1867,Mercedes-Benz,GLA,220d 4MATIC [2021-2023],4,,220d 4MATIC,220d 4MATIC,,,,,
1868,Mercedes-Benz,GLB,200 Progressive Line [2022-2023],1,,200 Progressive,200 Progressive,,,,,
1869,Mercedes-Benz,GLB,220d Progressive Line [2022-2023],1,,220d Progressive,220d Progressive,,,,,
1870,Mercedes-Benz,GLC,200 Progressive,3,,200 Progressive,200 Progressive,,,,,
1871,Mercedes-Benz,GLC,200 Progressive [2019-2021],1,,200 Progressive,200 Progressive,,,,,
1872,Mercedes-Benz,GLC,220 d CBU,1,,220 d,220 d,,,,,
1873,Mercedes-Benz,GLC,220 d Progressive,4,,220 d,220 d,,,,,
1874,Mercedes-Benz,GLC,220 d Sport,2,,220 d,220 d,,,,,
1875,Mercedes-Benz,GLC,220d 4MATIC,2,,220d 4MATIC,220d 4MATIC,,,,,
1876,Mercedes-Benz,GLC,220d 4MATIC Progressive,3,,220d 4MATIC,220d 4MATIC,,,,,
1877,Mercedes-Benz,GLC,220d 4MATIC Progressive [2019-2021],5,,220d 4MATIC,220d 4MATIC,,,,,
1878,Mercedes-Benz,GLC,300 4MATIC,4,,300 4MATIC,300 4MATIC,,,,,
1879,Mercedes-Benz,GLC,300 Progressive,2,,300 Progressive,300 Progressive,,,,,
1880,Mercedes-Benz,GLC,43 AMG,1,,43 AMG,43 AMG,,,,,
1881,Mercedes-Benz,GLC,Celebration Edition Diesel,1,,Celebration Edition,Celebration Edition,,,,,
1882,Mercedes-Benz,GLC Coupe,300d 4MATIC [2020-2023],1,,300d 4MATIC,300d 4MATIC,,,,,
1883,Mercedes-Benz,GLE,250 d,13,,250 d,250 d,,,,,
1884,Mercedes-Benz,GLE,300d 4MATIC LWB [2020-2023],6,,300d 4MATIC,300d 4MATIC,,,,,
1885,Mercedes-Benz,GLE,350 d,5,,350 d,350 d,,,,,
1886,Mercedes-Benz,GLE Coupe,43 4MATIC [2017-2019],1,,43 4MATIC,43 4MATIC,,,,,
1887,Mercedes-Benz,GLE Coupe,53 AMG 4Matic Plus,1,,53 AMG,53 AMG,,,,,
1888,Mercedes-Benz,GLS,350 d,8,,350 d,350 d,,,,,
1889,Mercedes-Benz,GLS,400 4MATIC,1,,400 4MATIC,400 4MATIC,,,,,
1890,Mercedes-Benz,GLS,400d 4MATIC [2020-2023],5,,400d 4MATIC,400d 4MATIC,,,,,
1891,Mercedes-Benz,M-Class,350 CDI,1,,350 CDI,350 CDI,,,,,
1892,Mercedes-Benz,M-Class,ML 250 CDI,6,,ML 250,ML 250,,,,,
1893,Mercedes-Benz,M-Class,ML 350 CDI,4,,ML 350,ML 350,,,,,
1894,Mercedes-Benz,S-Class,320 CDI,1,,320 CDI,320 CDI,,,,,
1895,Mercedes-Benz,S-Class,350 CDI Long Blue-Efficiency,1,,350 CDI,350 CDI,,,,,
1896,Mercedes-Benz,S-Class,S 350 CDI,5,,S 350,S 350,,,,,
1897,Mercedes-Benz,S-Class,S 500,2,,S 500,S 500,,,,,
1898,Mercedes-Benz,S-Class (W222),S 350D [2018-2020],6,,S 350D,S 350D,,,,,
1899,Mercedes-Benz,S-Class (W222),S 350d Maestro Edition,1,,S 350d,S 350d,,,,,
1900,Mercedes-Benz,SLK,350,1,,350,350,,,,,
1901,Mercedes-Benz,V-Class,Expression ELWB [2019-2020],1,,Expression ELWB,Expression ELWB,,,,,
1902,Mitsubishi,Pajero Sport,2.5 AT,4,,2.5 AT,2.5 AT,,,,,
1903,Mitsubishi,Pajero Sport,2.5 MT,2,,2.5 MT,2.5 MT,,,,,
1904,Nissan,Kicks,XV Pre (O) 1.5 D [2019],1,,XV Pre,XV Pre,,,,,
1905,Nissan,Magnite,XE,14,,XE,XE,,,,,
1906,Nissan,Magnite,XE  [2020],3,,XE ,XE ,,,,,
1907,Nissan,Magnite,XL,2,,XL,XL,,,,,
1908,Nissan,Magnite,XL TURBO,4,,XL TURBO,XL TURBO,,,,,
1909,Nissan,Magnite,XL TURBO CVT,2,,XL TURBO,XL TURBO,,,,,
1910,Nissan,Magnite,XL [2020],2,,XL [2020],XL [2020],,,,,
1911,Nissan,Magnite,XV DUAL TONE,2,,XV DUAL,XV DUAL,,,,,
1912,Nissan,Magnite,XV MT,6,,XV MT,XV MT,,,,,
1913,Nissan,Magnite,XV PREMIUM,9,,XV PREMIUM,XV PREMIUM,,,,,
1914,Nissan,Magnite,XV PREMIUM DUAL TONE,1,,XV PREMIUM,XV PREMIUM,,,,,
1915,Nissan,Magnite,XV PREMIUM TURBO,3,,XV PREMIUM,XV PREMIUM,,,,,
1916,Nissan,Magnite,XV PREMIUM TURBO CVT,5,,XV PREMIUM,XV PREMIUM,,,,,
1917,Nissan,Magnite,XV PREMIUM TURBO CVT DUAL TONE,2,,XV PREMIUM,XV PREMIUM,,,,,
1918,Nissan,Magnite,XV Premium Turbo CVT Dual Tone [2020],1,,XV Premium,XV Premium,,,,,
1919,Nissan,Magnite,XV Premium Turbo CVT [2020],2,,XV Premium,XV Premium,,,,,
1920,Nissan,Magnite,XV Premium Turbo [2020],3,,XV Premium,XV Premium,,,,,
1921,Nissan,Magnite,XV Premium [2020],2,,XV Premium,XV Premium,,,,,
1922,Nissan,Magnite,XV TURBO,1,,XV TURBO,XV TURBO,,,,,
1923,Nissan,Magnite,XV TURBO CVT,3,,XV TURBO,XV TURBO,,,,,
1924,Nissan,Magnite,XV TURBO CVT DUAL TONE,1,,XV TURBO,XV TURBO,,,,,
1925,Nissan,Magnite,XV TURBO DUAL TONE,1,,XV TURBO,XV TURBO,,,,,
1926,Nissan,Magnite,XV Turbo CVT Dual Tone [2020],1,,XV Turbo,XV Turbo,,,,,
1927,Nissan,Magnite,XV Turbo [2020],1,,XV Turbo,XV Turbo,,,,,
1928,Nissan,Magnite,XV [2020],3,,XV [2020],XV [2020],,,,,
1929,Nissan,Micra,XL (O) CVT,1,,XL (O),XL (O),,,,,
1930,Nissan,Micra,XL CVT,3,,XL CVT,XL CVT,,,,,
1931,Nissan,Micra,XV CVT,14,,XV CVT,XV CVT,,,,,
1932,Nissan,Micra,XV CVT [2016-2017],4,,XV CVT,XV CVT,,,,,
1933,Nissan,Micra Active,XL,2,,XL,XL,,,,,
1934,Nissan,Micra Active,XL O,2,,XL O,XL O,,,,,
1935,Nissan,Micra Active,XV,4,,XV,XV,,,,,
1936,Nissan,Micra Active,XV SAFETY PACK,1,,XV SAFETY,XV SAFETY,,,,,
1937,Nissan,Sunny,XL,1,,XL,XL,,,,,
1938,Nissan,Sunny,XL Diesel,1,,XL Diesel,XL Diesel,,,,,
1939,Nissan,Sunny,XV CVT,1,,XV CVT,XV CVT,,,,,
1940,Nissan,Sunny,XV Diesel,1,,XV Diesel,XV Diesel,,,,,
1941,Nissan,Teana,230JM,1,,230JM,230JM,,,,,
1942,Nissan,Terrano,XL (D),3,,XL (D),XL (D),,,,,
1943,Nissan,Terrano,XL (P),5,,XL (P),XL (P),,,,,
1944,Nissan,Terrano,XL D PLUS,1,,XL D,XL D,,,,,
1945,Nissan,Terrano,XL D Plus,1,,XL D,XL D,,,,,
1946,Nissan,Terrano,XL O (D),3,,XL O,XL O,,,,,
1947,Nissan,Terrano,XV D PREMIUM AMT,1,,XV D,XV D,,,,,
1948,Nissan,Terrano,XV D THP 110 PS,2,,XV D,XV D,,,,,
1949,Porsche,Cayenne,Base [2020-2023],1,,Base [2020-2023],Base [2020-2023],,,,,
1950,Porsche,Cayenne,Diesel,1,,Diesel,Diesel,,,,,
1951,Porsche,Cayenne,Platinum Edition,2,,Platinum Edition,Platinum Edition,,,,,
1952,Porsche,Cayenne,Platinum Edition Diesel,1,,Platinum Edition,Platinum Edition,,,,,
1953,Porsche,Cayenne,S,1,,S,S,,,,,
1954,Porsche,Cayenne,Turbo,1,,Turbo,Turbo,,,,,
1955,Porsche,Cayenne Coupe,Platinum Edition [2022-2023],1,,Platinum Edition,Platinum Edition,,,,,
1956,Porsche,Cayman,Base Tiptronic,1,,Base Tiptronic,Base Tiptronic,,,,,
1957,Porsche,Cayman,S Tiptronic,1,,S Tiptronic,S Tiptronic,,,,,
1958,Porsche,Macan,R4,1,,R4,R4,,,,,
1959,Porsche,Macan,S [2019-2020],1,,S [2019-2020],S [2019-2020],,,,,
1960,Porsche,Panamera,3.0 Diesel,1,,3.0 Diesel,3.0 Diesel,,,,,
1961,Porsche,Panamera,Platinum Edition [2022-2023],1,,Platinum Edition,Platinum Edition,,,,,
1962,Porsche,Taycan,4S [2021-2023],1,,4S [2021-2023],4S [2021-2023],,,,,
1963,Renault,Captur,Platine Mono Diesel,1,,Platine Mono,Platine Mono,,,,,
1964,Renault,Captur,RXE Diesel,1,,RXE Diesel,RXE Diesel,,,,,
1965,Renault,Captur,RXE Petrol,2,,RXE Petrol,RXE Petrol,,,,,
1966,Renault,Captur,RXT Diesel Dual Tone,1,,RXT Diesel,RXT Diesel,,,,,
1967,Renault,Duster,110 PS RXL 4X2 AMT,1,,110 PS,110 PS,,,,,
1968,Renault,Duster,110 PS RXL 4X2 AMT [2016-2017],1,,110 PS,110 PS,,,,,
1969,Renault,Duster,110 PS RXL ADVENTURE,1,,110 PS,110 PS,,,,,
1970,Renault,Duster,110 PS RXL DIESEL,1,,110 PS,110 PS,,,,,
1971,Renault,Duster,110 PS RXS 4X2 AMT DIESEL,1,,110 PS,110 PS,,,,,
1972,Renault,Duster,110 PS RXS 4X2 AMT Diesel,1,,110 PS,110 PS,,,,,
1973,Renault,Duster,110 PS RXS MT DIESEL,1,,110 PS,110 PS,,,,,
1974,Renault,Duster,110 PS RXZ 4X2 AMT DIESEL,3,,110 PS,110 PS,,,,,
1975,Renault,Duster,110 PS RXZ 4X2 AMT Diesel,3,,110 PS,110 PS,,,,,
1976,Renault,Duster,110 PS RXZ 4X4 MT DIESEL,2,,110 PS,110 PS,,,,,
1977,Renault,Duster,110 PS RXZ 4X4 MT Diesel,1,,110 PS,110 PS,,,,,
1978,Renault,Duster,110 PS RXZ DIESEL,3,,110 PS,110 PS,,,,,
1979,Renault,Duster,110 PS RXZ DIESEL PLUS,1,,110 PS,110 PS,,,,,
1980,Renault,Duster,110 PS RXZ MT DIESEL,1,,110 PS,110 PS,,,,,
1981,Renault,Duster,110 PS RXZ MT Diesel,1,,110 PS,110 PS,,,,,
1982,Renault,Duster,110 PS RxL Diesel,3,,110 PS,110 PS,,,,,
1983,Renault,Duster,110 PS RxZ AWD,1,,110 PS,110 PS,,,,,
1984,Renault,Duster,110 PS RxZ AWD Diesel,1,,110 PS,110 PS,,,,,
1985,Renault,Duster,110 PS RxZ Diesel,2,,110 PS,110 PS,,,,,
1986,Renault,Duster,110 PS RxZ Diesel (Opt),1,,110 PS,110 PS,,,,,
1987,Renault,Duster,110 PS Sandstorm Edition Diesel,1,,110 PS,110 PS,,,,,
1988,Renault,Duster,85 PS RXE DIESEL,3,,85 PS,85 PS,,,,,
1989,Renault,Duster,85 PS RXE DIESEL ADVENTURE,2,,85 PS,85 PS,,,,,
1990,Renault,Duster,85 PS RXL DIESEL,6,,85 PS,85 PS,,,,,
1991,Renault,Duster,85 PS RXS 4X2 MT Diesel,3,,85 PS,85 PS,,,,,
1992,Renault,Duster,85 PS RXS MT DIESEL,2,,85 PS,85 PS,,,,,
1993,Renault,Duster,85 PS RXZ 4X2 MT Diesel (Opt),4,,85 PS,85 PS,,,,,
1994,Renault,Duster,85 PS RXZ DIESEL,2,,85 PS,85 PS,,,,,
1995,Renault,Duster,85 PS RxE,1,,85 PS,85 PS,,,,,
1996,Renault,Duster,85 PS RxE Diesel ADVENTURE,1,,85 PS,85 PS,,,,,
1997,Renault,Duster,85 PS RxL Diesel,7,,85 PS,85 PS,,,,,
1998,Renault,Duster,85 PS RxL Diesel (Opt),1,,85 PS,85 PS,,,,,
1999,Renault,Duster,85 PS RxL Diesel Plus,1,,85 PS,85 PS,,,,,
2000,Renault,Duster,RXE PETROL,1,,RXE PETROL,RXE PETROL,,,,,
2001,Renault,Duster,RXL 1.6 PETROL,3,,RXL 1.6,RXL 1.6,,,,,
2002,Renault,Duster,RXL PETROL,3,,RXL PETROL,RXL PETROL,,,,,
2003,Renault,Duster,RXL Petrol,1,,RXL Petrol,RXL Petrol,,,,,
2004,Renault,Duster,RXS 1.5 PETROL MT,2,,RXS 1.5,RXS 1.5,,,,,
2005,Renault,Duster,RXS CVT,11,,RXS CVT,RXS CVT,,,,,
2006,Renault,Duster,RXS OPT CVT,3,,RXS OPT,RXS OPT,,,,,
2007,Renault,Duster,RXS Opt CVT,5,,RXS Opt,RXS Opt,,,,,
2008,Renault,Duster,RXS PETROL,1,,RXS PETROL,RXS PETROL,,,,,
2009,Renault,Duster,RXZ 1.3 TURBO PETROL CVT,2,,RXZ 1.3,RXZ 1.3,,,,,
2010,Renault,Duster,RXZ 1.3 TURBO PETROL MT,2,,RXZ 1.3,RXZ 1.3,,,,,
2011,Renault,Duster,RXZ 1.3 Turbo Petrol MT [2020-2021],1,,RXZ 1.3,RXZ 1.3,,,,,
2012,Renault,Duster,RXZ 1.5 PETROL MT,3,,RXZ 1.5,RXZ 1.5,,,,,
2013,Renault,Duster,RXZ 1.5 Petrol MT [2020-2021],3,,RXZ 1.5,RXZ 1.5,,,,,
2014,Renault,Kiger,RXE MT,1,,RXE MT,RXE MT,,,,,
2015,Renault,Kiger,RXL MT,1,,RXL MT,RXL MT,,,,,
2016,Renault,Kiger,RXT AMT DUAL TONE,1,,RXT AMT,RXT AMT,,,,,
2017,Renault,Kiger,RXZ 1.0 Turbo MT Dual Tone,1,,RXZ 1.0,RXZ 1.0,,,,,
2018,Renault,Kiger,RXZ AMT,2,,RXZ AMT,RXZ AMT,,,,,
2019,Renault,Kiger,RXZ MT,1,,RXZ MT,RXZ MT,,,,,
2020,Renault,Kiger,RXZ TURBO MT,2,,RXZ TURBO,RXZ TURBO,,,,,
2021,Renault,Kiger,RXZ Turbo CVT,2,,RXZ Turbo,RXZ Turbo,,,,,
2022,Renault,Kwid,1.0 MARVEL IRON MAN EDITION,1,,1.0 MARVEL,1.0 MARVEL,,,,,
2023,Renault,Kwid,1.0 MARVEL IRON MAN EDITION AMT,1,,1.0 MARVEL,1.0 MARVEL,,,,,
2024,Renault,Kwid,1.0 RXL AMT [2017-2019],2,,1.0 RXL,1.0 RXL,,,,,
2025,Renault,Kwid,1.0 RXL [2017-2019],2,,1.0 RXL,1.0 RXL,,,,,
2026,Renault,Kwid,1.0 RXT 02 Anniversary Edition,1,,1.0 RXT,1.0 RXT,,,,,
2027,Renault,Kwid,1.0 RXT AMT Opt,3,,1.0 RXT,1.0 RXT,,,,,
2028,Renault,Kwid,1.0 RXT Opt,2,,1.0 RXT,1.0 RXT,,,,,
2029,Renault,Kwid,1.0 RXT Opt [2016-2019],8,,1.0 RXT,1.0 RXT,,,,,
2030,Renault,Kwid,1.0 RXT [2016-2019],1,,1.0 RXT,1.0 RXT,,,,,
2031,Renault,Kwid,CLIMBER (O) 1.0 Dual Tone,1,,CLIMBER (O),CLIMBER (O),,,,,
2032,Renault,Kwid,CLIMBER 1.0,4,,CLIMBER 1.0,CLIMBER 1.0,,,,,
2033,Renault,Kwid,CLIMBER 1.0 (O),23,,CLIMBER 1.0,CLIMBER 1.0,,,,,
2034,Renault,Kwid,CLIMBER 1.0 (O) DUAL TONE,1,,CLIMBER 1.0,CLIMBER 1.0,,,,,
2035,Renault,Kwid,CLIMBER 1.0 AMT,16,,CLIMBER 1.0,CLIMBER 1.0,,,,,
2036,Renault,Kwid,CLIMBER 1.0 AMT (O),15,,CLIMBER 1.0,CLIMBER 1.0,,,,,
2037,Renault,Kwid,CLIMBER 1.0 AMT (O) DUAL TONE,2,,CLIMBER 1.0,CLIMBER 1.0,,,,,
2038,Renault,Kwid,CLIMBER 1.0 AMT [2017-2019],9,,CLIMBER 1.0,CLIMBER 1.0,,,,,
2039,Renault,Kwid,CLIMBER 1.0 [2017-2019],3,,CLIMBER 1.0,CLIMBER 1.0,,,,,
2040,Renault,Kwid,CLIMBER AMT,2,,CLIMBER AMT,CLIMBER AMT,,,,,
2041,Renault,Kwid,CLIMBER AMT 1.0,4,,CLIMBER AMT,CLIMBER AMT,,,,,
2042,Renault,Kwid,CLIMBER MT 1.0,3,,CLIMBER MT,CLIMBER MT,,,,,
2043,Renault,Kwid,NEOTECH RXL 0.8,1,,NEOTECH RXL,NEOTECH RXL,,,,,
2044,Renault,Kwid,NEOTECH RXL 1.0 AMT,2,,NEOTECH RXL,NEOTECH RXL,,,,,
2045,Renault,Kwid,Neotech RXL 1.0  AMT,1,,Neotech RXL,Neotech RXL,,,,,
2046,Renault,Kwid,RXL,15,,RXL,RXL,,,,,
2047,Renault,Kwid,RXL (O) 0.8,1,,RXL (O),RXL (O),,,,,
